Danne han boazu válljestalláge geasset álbmámus šattuid ja šaddoosiid , mat 	addet 	eanemus eallámuša . ¶
– Mii bivdit olbmuid geaidda dát guoská , čállit vuollai eanaeaiggátjulggaštusa farggamusat , gos sii 	addet 	lobi NVE:i čađahit dulvecaggebarggu sin eatnama alde , ávžžuha Boine . ¶
Jus kvena giela ja kultuvrra nannemis galggašii šaddat ávki , dáhttut mii , Norgga kvenaid lihtus // Ruijan Kaikkus ja Kvenanuorain , ahte guovddáš eiseválddit ja NRK 	addet 	mediafálaldagat radios , TV:s ja interneahtas mii gokčá kvena álbmoga dárbbu ja lea Eurohpálaš unnitlogugiellasoahpamuša njuolggadusa mielde . ¶
– Go ruhtagáldut 	addet 	ruđa ovdaprošektii , de lea maid jáhkku dasa , lohká Terje Tretnes , gii bargagoahtá ásahanálgobargguin . ¶
Dát 	addet 	ođđa bargosajiid ja eanet ruđa gielddaide , lohká son . ¶
Lea Mearradutkanlágádus mii stivre lohkama ja hálddaša njurjuid , muhto sii fas 	addet 	rávvagiid eiseválddiide man olu leat njurjot ja olu bivdoearit galget leat jagis jahkái . ¶
Guovddáš vearroossodat vástidii ahte sis ii leat lohpi addit dieđuid ovttaskas áššiin , muhto ahte lea gieldda vearrováldi ovddasvástádus mearridit makkár almmolaš dieđuid sii 	addet 	. ¶
Lea maid hirbmat buorre go olbmot bohtet veahkkin go fal dáhpáhuvvá mihkkege , čilge Lorentzen , gean mielas 	addet 	Rukses Ruossa ja Norgga Gádjunbeanasearvi hui dehálaš doarjaga sidjiide dakkár áššiin . ¶
Tuvrrahasat áigot ruđa atnit vuoittuide maid 	addet 	mánáid tuvrabeaivái ja vuoittuide . ¶
Norgga čázádat- ja energiijadirektoráhtta ( NVE ) čujuha badjel 30 čuoggái maid gáibida Statnett guorahallat , ovdal go NVE sáhttá meannudit 	addet 	go lobi cegget ođđa 420 kV el-fápmolinjjá . ¶
Son ii loga Kárášjoga gieldda maidige boasttuvuođaid dahkan áššis , go dat lea gieldda váldi mearridit makkár mašiinnaide ja gosa 	addet 	vuodjenlobiid . ¶
Dás ii leat maŋimuš sátni daddjon ja mii bidjat dál juristtaid guovlat ášši , nu ahte boahtteáiggis šaddá áibbas čielggas gildii , go 	addet 	dákkár geavahanrivttiid , ahte váldet maid oktavuođa orohagain , loahpaha Nils Johan J. Gaup . ¶
– Jurddaš go munnje 	addet 	Åsa Kitok-stipeandda . ¶
— 	Addet 	NUVTTÁ stággolobiid ¶
Deanu fierbmebivdi , Reidar Varsi , mielas otne 	addet 	measta nuvttá stággolobiid turisttaide . ¶
– Dat 	addet 	eanet bargosajiid , nuorra olbmot bisánit gildii , gávppašeapmi lassána ja nu ain . ¶
– Lea Mearkalávdegotti duohken mearridit 	addet 	go mearka vai eai , lohká son . ¶
Kulturealáhusat 	addet 	lassidietnasiid ollugiidda . ¶
Dutkamat čájehit ahte mánáide 	addet 	dálkasa dan sivas go oahpaheaddjit eai oaččo mánáid jaskkodit klássalanjas . ¶
Mun oaivvildan dát opmodatlogut 	addet 	ge boasttu gova mis , lohká son ja cuigesta vel ahte juohkehaš , geas lea fitnodat dahje ealáhus , han lea bargagoahtán guvttiin guoros gieđain ja dađis bargan iežas badjelii . ¶
– Dáinnalágiin olbmot 	addet 	boasttu gova Norgga ja Suoma beale guolástankultuvrras . ¶
– Sii han ieža čállet iežaset neahttasiiddus ahte sii 	addet 	3 G oktavuođa fálaldaga buot báikkiide gos lea eambbo ássi go 200 olbmo . ¶
Mun in dohkket ahte midjiide fállá Telenor dušše 2 G oktavuođa go iežaset neahttasiiddus rámpojit sii 	addet 	3 G fálaldaga báikkiide gos lea eanet go 200 ássi . ¶
Bivdit maiddái garvet dáid guovlluid , ja 	addet 	midjiide dieđu jus oidnet lottiid . ¶
Muhto sámepolitihkkárat leat konkursadiplomáhtat , dušše 	addet 	eaige leat maidige ožžon . ¶
	Avvir – ¶
– Mis lea Norggas nu ahte gielddat besset ieža hálddašit olu áššiid , ja earet eará mohtorjohtolatláhka maid mielddisbuktá dan ahte gielddat besset ieža mearridit geaidda 	addet 	sierralobiid , čilge Fløgstad . ¶
Son oaivvilda ahte sierralohpelávdegottis fertejit meannudit áššis áššái , ja veardádallat iešguđet beliid áššiin ovdal go mearridit ahte 	addet 	go sierralobi vai eai . ¶
Per Nils Saari ii riekta ádde manne FeFo lohká táhpet ruđaid go jus 	addet 	bivdinlobi vaikke eai geavahivčče helikoptera . ¶
Son deattuha ahte Ávjovári eamiguovllu stivra doarju dan ahte suohkanat galget mearridit ja geavahit dan báikkálaš árvvoštallama go 	addet 	sierra vuodjinlobi . ¶
Nu go dálá njuolggadusat 	addet 	vejolašvuođa stáhta ektui , de ii sáhte FeFo rehkenastit oažžut báljo maidege vaikke ribahit stuorra osiid opmodagas . ¶
Sii maid 	addet 	oahpu gielddaide ja studeanttaide . ¶
Stuorámus hástalus lea dieđus unna jogažiid čáhcerusttegiin mat 	addet 	čázi moatti dállui háválassii , ja vejolaš dáluide mat čohkkejit čázi ádjagiin ja robiin . ¶
Jus mii galgat garvit vel eanet mearrabillistemiid , de fertet mii jođáneamos lági mielde rievdadit guollebiebmanrusttegiid konsešuvnnaid juohkineavttuid , ja dainnalágiin dagahit ahte ođđa konsešuvnnaid boahtteáiggis 	addet 	dušše rusttegiidda mat leat nannámis . ¶
Geahččit 	addet 	fámu ¶
– Dákkár doaimmat 	addet 	buori máhtu ja buoret ipmárdusa máilmmi servvodaga birra , dadjá Guovdageaidnu nuoraidskuvlla ohppiidráđi jođiheaddji , Martin Buljo . ¶
– Bohtet ja 	addet 	midjiide cavgilemiid , mii leat rahpasat buot cavgilemiide . ¶
Buohkat loktejit iežaset govvádusa ja 	addet 	dasa duohta heakka . ¶
Sin oaivila mielde sii váldet ovddasvástádusa mii guoská johtolahkii mehciin , muhto sii maiddái 	addet 	vejolašvuođaid . ¶
Ođđa plánat 	addet 	lobi viiddidit máđiid ¶
Dán ođđaseamos plánas , siidu 21 , daddjo ná mohtorjohtolagas ; “ Dálá našunála meahccevuodjima mohtorjohtolatnjuolggadusat 	addet 	vejolašvuođaid Davvi-Romssas ja Finnmárkku gielddaide mearridit skohtermáđiid , ja dáid máđiid sáhttet dál láhčit nu ahte gokčá mátkeealáhusa dárbbuid maid ¶
EL-RÁVDNJESASTÁT : Čeabetbáttis leat guokte oanehis sákki mat mannet ealli čeabeha vuostá ja 	addet 	el-rávdnječaskkástaga jus lahkonit oaidnemeahttumis áiddi . ¶
Drømmestipendet - Niehkostipeanda lea namma dan stipeanddas maid Norsk Tipping ja Norgga Kulturskuvlaráđđi 	addet 	. ¶
Dál lea čihččet geardde go 	addet 	dán stipeandda . ¶
Nuorta-Finnmárkku guovllustivraáirasis Grethe Sara Utsis lea čielga oaidnu ahte váhnemat galget mearridit geasa 	addet 	siidaoasi . ¶
Facebook miellahttuvuohta mielddisbuktá ahte geavaheaddjit 	addet 	eret iežaset persondiehtorivttiid oaivvilda Geavaheaddjiráđđi . ¶
Joavkkut ja organisašuvnnat fertejit ieža oččodit eanebuid válljet masa sii 	addet 	báikkálaš seavvi oasi , dadjá Magne Vikøren , Norsk Tipping sadjásaš gulahallanhoavda . ¶
Measta 640 000 Norsk Tipping spelliin leat registreren makkár báikkálaš searvái sii 	addet 	sin oasi . ¶
Doarjja maid 	addet 	filbmaguovddážii galgá geavahuvvot dokumentárafilmmaid ja oanehisfilmmaid ovddideapmái ja buvttadeapmái , nuoraid gelbbolašvuođa doaimmaid buoridit . ¶
tihppenruđain , vaikko dát ruđat 	addet 	buori sisaboađu oallugiidda . ¶
Blå Kors lea stuorámus searvi dain mat 	addet 	divššu olbmuide geain leat váttisvuođaid go leat darvánan speallamii . ¶
Davvi-Sámis dálvegeainnuid geavahit 3-4 mánu , juobe juovlamánu beallemuttus gitta nu guhkás go giđa siivvut 	addet 	vejolašvuođa . ¶
Dađistaga 	addet 	eambbogat skeaŋkkaid interneahta bokte . ¶
Máŋgga sajes dieđihit ahte olbmot 	addet 	juovllaidáigge eambbo ruđa . ¶
Mátkkit 	addet 	dutnje buriid bohtosiid . ¶
Don oahpásnuvat maid ođđa miellagiddevaš olbmuiguin geat 	addet 	dutnje ođđa bargovejolašvuođaid . ¶
Garra dovddut maid ilbmet , ja muhtun romantihkalaš vásáhusat 	addet 	dutnje ođđa jurdagiid . ¶
Buorit dieđut 	addet 	dutnje vejolašvuođa beassat ovdalii earáid , ja das gal fertet oažžut ávkki . ¶
Dat niegut maid dál válljet 	addet 	energiija boahtte áigái , nu ahte dat sáhttet duođai šaddat duohtan . ¶
Don maid deaivvadat amas miellagiddevaš olbmuiguin geat 	addet 	dutnje ođđa bargovejolašvuođaid , juogalágan ođđa gelddolaš vásáhus lea vuordimis . ¶
Dál lea juo nubbi jahki go Nille-gávppit 	addet 	skeaŋkkaid veahkkeorganisašuvdnii . ¶
Deháleamos lea ahte báikkálaš eiseválddit 	addet 	lobi huksemii . ¶
Báikkálaš BKA-gulahallan olbmot buot fylkkain Norggas 	addet 	dieđuid ja veahkki hábmet ohcama . ¶
– 	Addet 	dieđu jođánit ¶
Dál eai gávdno makkárge čohkkejuvvon bálvalusat ja fálaldagat mat 	addet 	vuogas // álkis digitála listtu sámi oahpponeavvuide mat leat gávdnamis . ¶
Álbmotdutki Bengt af Klintberg lohká ii galgga dálkemearkkaid hilgut go das lea sáhka álbmoga áicamis , muhto dehálamos lea ahte dat 	addet 	jahkái deattu . ¶
Anára , Ohcejoga ja Eanodaga fuođđodikšunservviid ráđđehusat 	addet 	cealkámušaideaset fuođđobiirre evttohusas njukčamánu álggus . ¶
	Addet 	ruđa Haiti heahtedillái ¶
Dát iskosat 	addet 	johtilis dieđuid makkár váttisvuođaid vulkánasuovva dagaha , lohká Sandøy . ¶
– Mii doaivut eatnašat dorjot dán akšuvnna Finnmárkkus , olu ruhtačoaggit ja 	addet 	valljis ruđa , lohká sadjásaš fylkkamánni , Tor Stafsnes . ¶
Ja go 	addet 	iežat vuovttaid dien organisašuvdnii , de leat earáide maid buori dahkan ! ¶
Dii lehpet ožžon dan nuvttá , de 	addet 	dan nuvttá ! ¶
Dasgo sii 	addet 	din duopmostuoluide ja spihččejit din synagogaineaset , ja dii dolvojuvvobehtet eananhearráid ja gonagasaid ovdii mu dihtii , vai duođaštehpet sidjiide ja báhkiniidda . ¶
Muhto go sii 	addet 	din eiseválddiide , de allet bala mo sárdnubehtet dahje maid dadjabehtet . ¶
	Addet 	dii sidjiide borramuša ! ¶
Sii dubmejit su jápmimii ja 	addet 	su báhkiniid háldui , ja son bilkiduvvo , spihččejuvvo ja russiinávlejuvvo . ¶
» Sii vástidedje : « Son addá daidda bahás olbmáide bahás loahpa ja láigoha viidnegárddis earáide , geat 	addet 	sutnje su oasi šattuin rivttes áigái . ¶
» De son celkkii sidjiide : « 	Addet 	dalle keaisárii dan mii keaisárii gullá , ja Ipmilii dan mii Ipmilii gullá . ¶
Jallat dadje jierpmálaččaide : « 	Addet 	midjiide oljjusteattet , dasgo min lámppát jáddagohtet . ¶
Váldet danne sus taleantta ja 	addet 	dan sutnje geas leat logi ! ¶
» Muhto Jesus vástidii sidjiide : « 	Addet 	dii sidjiide borramuša ! ¶
Sii dubmejit su jápmimii ja 	addet 	su báhkiniid háldui , ja sii bilkidit ja čolget su , spihččejit su ja časket su jámas . ¶
Muhto go dii čuožžubehtet rohkadallamin , de 	addet 	ándagassii jos dis lea mihkkege unohasvuođaid guđege vuostái , vai maiddái din Áhčči almmis attášii didjiide ándagassii din rihkkumiid . ¶
» De Jesus celkkii sidjiide : « 	Addet 	keaisárii dan mii keaisárii gullá , ja Ipmilii dan mii Ipmilii gullá ! ¶
Sii 	addet 	din duopmostuoluide , spihččejit din synagogain ja dolvot din eananhearráid ja gonagasaid ovdii mu dihtii duođašteaddjin sidjiide . ¶
Go sii dolvot din ja 	addet 	din eiseválddiide , de allet moraš ovddalgihtii maid galggašeiddet sárdnut . ¶
	Addet 	ándagassii , de didjiide ge addojuvvo ándagassii . ¶
	Addet 	, de oažžubehtet : Buori mihtu , šluvgojuvvon , dekčojuvvon ja ravddaid dási oažžubehtet askái . ¶
» Muhto Jesus vástidii : « 	Addet 	dii sidjiide borramuša ! ¶
	Addet 	baicca váivvážiidda dan mii lea din lihtiin ja gáriin , de buot šaddá didjiide buhtisin . ¶
Vuvdet buot opmodagadet , ja 	addet 	ruđaid váivvážiidda . ¶
Buktet čábbáseamos biktasiid ja gárvvohehket sutnje daid , 	addet 	sutnje suorbmasa gihtii ja gápmagiid juolgái . ¶
Vuosttaš bođii su ovdii ja dajai : « Hearrá , dat buddi man don 	addet 	munnje , lea lassánan logigeardásaččat . ¶
» Nubbi bođii ja dajai : « Hearrá , dat buddi man don 	addet 	munnje , lea lassánan viđageardásaččat . ¶
» Ja son dajai sidjiide guđet čužžo das : « Váldet sus butti ja 	addet 	dan sutnje geas leat logi ! ¶
» De son celkkii sidjiide : « De 	addet 	keaisárii dan mii keaisárii gullá , ja Ipmilii dan mii Ipmilii gullá . ¶
Muhto ovdal go buot dát dáhpáhuvvá , sii doarrádallet din ja váldet din gitta , 	addet 	din synagogaid duopmostuoluide ja bálkestit din giddagassii ; dii dolvojuvvobehtet gonagasaid ja eananhearráid ovdii mu nama dihtii . ¶
Mun lean hearvásmahttán du eatnama alde go mun ollašuhtten dan dagu man don 	addet 	munnje . ¶
Mun lean almmustahttán du nama daidda olbmuide geaid don válljejit máilmmis ja 	addet 	munnje . ¶
Sii gulle dutnje , ja don 	addet 	sin munnje , ja sii leat vurken du sáni . ¶
Dasgo mun lean addán sidjiide daid sániid maid don 	addet 	munnje , ja sii leat vuostáiváldán daid . ¶
Don 	addet 	Bassi Vuoiŋŋa min máddarii Dávvedii , bálvaleaddjásat , ja celket su njálmmiin : Manne báhkinat stuibmidit ? ¶
Son bođii min lusa ja válddii Bávlosa boahkána , čanai julggiidis ja gieđaidis dainna ja celkkii : « Nu cealká Bassi Vuoigŋa : Dán láhkái čatnet Jerusalema juvddálaččat dan olbmá geasa dát boagán gullá ja 	addet 	su báhkiniid gieđaide . ¶
Muhto 	addet 	iežadet Ipmila háldui , dii guđet lehpet jorgalan jápmimis eallimii ; geavahehket lahtuideattet su bálvalusas , vanhurskkisvuođa gaskaoapmin . ¶
	Addet 	juohkehažžii dan mii gullá sutnje : vearu dasa geasa vearru gullá , tuolu dasa geasa tuollu gullá , árvvu dasa geasa árvu gullá , gudni dasa geasa gudni gullá . ¶
	Addet 	sutnje dan veahki man dárbbašeš , dasgo son lea ieš veahkehan olusiid , maiddái mu ge . ¶
Go dii čoagganehpet Hearrámet Jesusa nammii , ja mun lean dinguin vuoiŋŋas , ja Hearrá Jesusa fápmu lea mielde , de 	addet 	dan olbmo Sáhtánii , vai su oažži duššaduvvošii ja su vuoigŋa bestojuvvošii Hearrá beaivvi . ¶
	Addet 	midjiide saji váimmusteattet ! ¶
Ollašuhttet dál dan barggu vai sáhtášeiddet ollašuhttit dan seammá buriin dáhtuin go álggaheiddet dan , ja 	addet 	váriideattet mielde . ¶
	Addet 	munnje ándagassii dan vearrivuođa ! ¶
Heahpankeahttá sii 	addet 	iežaset nuoskivuhtii ja ellet buhtismeahttunvuođas ja ruhtaváibmilvuođas juohke dáfus . ¶
Lehket baicca buorit guhtet guimmiidasadet ; lehket váibmoláđđásat ja 	addet 	ándagassii guhtet guimmiidasadet nugo Ipmil ge lea addán didjiide ándagassii Kristusis . ¶
Ja vanhurskkisvuođa siepmanat gilvojuvvojit ráfi dahkun ja dat 	addet 	šattuid sidjiide geat duddjojit ráfi . ¶
Son čuorvvui alla jienain : « Ballet Ipmilis ja 	addet 	sutnje gudni ! ¶
Oktii ráđiid sii 	addet 	fámuset ja válddiset behtui . ¶
Dasgo Ipmil bidjá sin váibmui ollašuhttit áigumušas , nu ahte sii oktii ráđiid 	addet 	válddiset behtui , dassážii go Ipmila sátni ollašuvvá . ¶
	Addet 	sutnje seammá ollu givssi ja morraša go son ieš lea návddašan hearvásvuođa ja badjelmearálašvuođa . ¶
	Addet 	munnje eatnama hávdebáikin , vai mun beasan hávdádit jápmán áhkkán . ¶
	Addet 	su áhkkán sutnje , ja dahket iežaideattet minguin mágažin ; addet nieiddaideattet midjiide áhkkán ja váldet alcceseattet min nieiddaid . ¶
Addet su áhkkán sutnje , ja dahket iežaideattet minguin mágažin ; 	addet 	nieiddaideattet midjiide áhkkán ja váldet alcceseattet min nieiddaid . ¶
	Addet 	munnje eatnama hávdebáikin , vai mun beasan hávdádit jápmán áhkkán . ¶
	Addet 	su áhkkán sutnje , ¶
ja dahket iežaideattet minguin mágažin ; 	addet 	nieiddaideattet midjiide áhkkán ja váldet alcceseattet min nieiddaid . ¶
Don 	addet 	munnje bestojumát galbba , don dorjot mu olgeš gieđainat . ¶
Hearrá gohččumat leat vuoigadat , dat 	addet 	ilu váibmui . ¶
Du bálvaleaddji doahttala bagadusa maid báhkkomat 	addet 	, guhte doallá daid oažžu valljis bálkká . ¶
[ 6 ] Dii ipmilbártnit , gudnejahttet Hearrá , 	addet 	Hearrái gudni ja fámu . ¶
	Addet 	Hearrái su nama gudni , gopmirdehket Hearrái bassi gárvvuid siste . ¶
Hearrá , jábmiid áimmus don váldet mu bajás , 	addet 	munnje eallima ja gádjot mu hávddis . ¶
Don diktet álbmogat muosáhit garra áiggi , ja 	addet 	midjiide viinni nu ahte mii suoibbuimet . ¶
	Addet 	Ipmilii fámu , son ráđđe Israela , sus lea fápmu ráđđet balvvaid . ¶
Várit 	addet 	olbmuide ráfi , ja dievát vanhurskkisvuođa . ¶
Don cuvkejit Leviatana oivviid ja 	addet 	daid biebmun meahci spiriide . ¶
	Addet 	Hearrái gudni , olmmoščearddat , addet Hearrái gudni ja fámu . ¶
Addet Hearrái gudni , olmmoščearddat , 	addet 	Hearrái gudni ja fámu . ¶
	Addet 	Hearrá nammii gudni . ¶
Dat 	addet 	čázi buot meahci spiriide , meahcceásenat čáskadit goikkuset . ¶
Du sánit 	addet 	čuovgasa go dat rahpasit , dat dahket ovttageardásaččaid jierpmálažžan . ¶
Min beaivvit ja jagit 	addet 	midjiide buot eallima vejolašvuođaid . ¶
Giitu das , ahte don 	addet 	Jesusa midjiide Beastin ja suttuid soabaheaddjin . ¶
Don 	addet 	su midjiide , don váldet su lusat . ¶
Don 	addet 	NN:i guhkes eallima . ¶
Ruohttasat 	addet 	gullevašvuođa ja oadjebasvuođa . ¶
Ruohttasat 	addet 	gullevašvuođa ja oadjebasvuođa . ¶
Ruohttasat 	addet 	gullevašvuođa ja oadjebasvuođa . ¶
Ruohttasat 	addet 	gullevašvuođa ja oadjebasvuođa . ¶
Searvegottiid báikkálaš oskkuoahpahusplánaid ráhkadeami oktavuođas ávžžuhit danne hábmet mihttomeriid mat 	addet 	sámi mánáide ja nuoraide vejolašvuođa sihkkarastit , áimmahuššat ja ovdanáhttit sámegiela ja kultuvrra . ¶
Don 	addet 	midjiide eallima vai mii dutnje gulašeimmet . ¶
Máidnojuvvon lehkos don , almmi ja eatnama Hearrá , guhte nu máilmmi ráhkistit ahte 	addet 	áidnoriegádan Bártni , amas oktage guhte osku sutnje mannat gáđohussii , muhto vai son oažžu agálaš eallima . ¶
Ipmil , don 	addet 	midjiide eallima ja lohpidit leahkit minguin ealidettiin ja jámidiin , áiggis ja agálašvuođas . ¶
Don 	addet 	sutnje eallima . ¶
Muitot ja giitot das maid don 	addet 	NN:a bokte . ¶
Ekonomalaš heiveheamit mat 	addet 	duohtavejolašvuođaid rávesobmuide gazzat oahpu . ¶
Sáhttá danin jearrat 	addet 	go sámi oahppoplánat duođaid sámi skuvlla vai dušše Norgga našuvnnalaš skuvlla beallesámi variántta . ¶
2 Kommersiála skuvllat , mat dábálaččat 	addet 	lohkangelbbolašvuođa dahje gávpeoahpahusa oanehat áiggis . ¶
ON ii leat máilmmiráđđehus , danin go dat sáhtá bargat dušše dalle go lahttostáhtat 	addet 	dasa válddi doaibmat . ¶
mat 	addet 	dietnasa . ¶
Dialogat 	addet 	eallima tekstii ja leat čallon deanuleagi suopmana ¶
Namuhuvvon iešvuođat 	addet 	dákkár gova ahte Gáivuona-suopmana morfologiija sulástahttá Gárasavvonsuopmana , muhto jietnadeapmi sulástahttá eanet Guovdageainnu suopmana . ¶
Lagercrantz oaivvildii ahte gielat ovdánit positiivvalaččat giellanuppástuvvamiid bokte , ja sámegiella váillaha dan buori váikkuhusa maid nuppástuvvamat analogiija bokte 	addet 	gielaide . ¶
Boares jietnabáttit 	addet 	munnje olu guhkit áigeperspektiivva go jus mun ieš livččen galgat čoaggit gait materiálaid dál . ¶
Dainna lágiin dárogiel dovddaldat ja sámegiel geažus ovttas 	addet 	illatiivva máŋggaidlogu . ¶
Guovdageinnu suopmanis leat dán namas guokte táktavejolašvuođa mat 	addet 	dákkár sátnehámiid komitatiivvas : ¶
Govaid maid geavaha dokumentašuvdnan , ii galgga rievdadit nu ahte 	addet 	boasttu áddejumi . ¶
